SettlementPoint,Year,Month,Mean,Min,Max,SD,Volatility
LZ_AEN,2018,10,30.310000000000006,12.77,96.35,10.204651355469014,0.29770183339605805
LZ_AEN,2018,11,30.468083333333325,8.65,106.64,11.762673463238773,0.34675911277855564
LZ_AEN,2018,12,30.094758064516128,6.57,117.25,10.177423696802729,0.321706153223222
LZ_AEN,2019,01,25.107956989247306,6.75,76.2,7.95723631783031,0.28458061786843847
LZ_AEN,2019,02,21.513809523809527,5.46,57.06,6.768265769861138,0.3216796503315771
LZ_AEN,2019,03,27.74218034993271,7.11,685.8,34.684874016437824,0.4486101914914892
LZ_AEN,2019,04,23.27034722222222,4.63,106.86,12.494342464514745,0.46654957911100864
LZ_AEN,2019,05,24.676236559139785,9.12,68.42,8.730179494173763,0.3164913592775502
LZ_AEN,2019,06,24.41679166666667,10.2,101.71,12.944277307181563,0.40635308566009787
LZ_AEN,2019,07,29.70908602150538,11.37,274.59,26.80367156552104,0.5520893185843789
LZ_AEN,2019,08,126.52692204301071,10.34,3500.89,401.4603431233802,1.2127217641079855
LZ_AEN,2019,09,80.16959722222221,7.88,5010.17,380.2767520777064,0.8772038753733634
LZ_AEN,2019,10,29.280443548387105,8.07,844.89,52.951009092061724,0.5590852148448279
LZ_AEN,2019,11,24.40801388888889,3.77,209.08,14.919535273175901,0.4204046610832534
LZ_AEN,2019,12,19.051706989247315,3.76,59.87,6.607973845847708,0.3131312656600509
LZ_CPS,2016,01,19.353844086021507,5.28,56.19,5.548379633953353,0.2674681344667396
LZ_CPS,2016,02,15.520014367816092,2.16,52.06,5.806936573951362,0.4508628755729292
LZ_CPS,2016,03,16.898183041722746,1.31,68.18,7.478780011993821,0.4708645005158624
LZ_CPS,2016,04,19.06936111111111,1.14,114.4,11.09388292060384,0.565840903583732
LZ_CPS,2016,05,18.479865591397846,2.77,72.34,8.100975099288911,0.444970179396152
LZ_CPS,2016,06,24.958069444444448,5.22,109.62,11.206274234574296,0.39608593056419095
LZ_CPS,2016,07,27.967956989247316,9.4,97.14,12.727757359220305,0.39896318988051915
LZ_CPS,2016,08,31.306572580645163,13.43,235.47,28.07572718101959,0.49440559455310373
LZ_CPS,2016,09,28.130249999999997,11.0,204.18,15.534595093591461,0.3853196563415034
LZ_CPS,2016,10,26.250295698924738,3.38,280.2,16.828943828520785,0.4362886084921031
LZ_CPS,2016,11,21.71466666666667,2.87,59.5,8.848424650970042,0.44564739023057387
LZ_CPS,2016,12,26.596424731182797,2.69,142.19,12.326364520863036,0.4551132753584301
LZ_CPS,2017,01,23.772567204301076,1.99,102.73,8.26379536642796,0.3881010152432355
LZ_CPS,2017,02,20.919479166666672,3.01,53.54,7.090201201766599,0.4134133744436392
LZ_CPS,2017,03,23.861547779273224,5.34,81.08,8.771604235406784,0.3492712429141235
LZ_CPS,2017,04,25.337902777777778,9.76,94.38,8.856499819832036,0.31925986139687074
LZ_CPS,2017,05,26.53702956989247,4.61,69.09,9.174435818693063,0.3523606948884994
LZ_CPS,2017,06,30.416,15.28,99.32,13.078528214227612,0.3507706604865555
LZ_CPS,2017,07,32.11529569892473,17.13,264.71,18.55076747930554,0.4048576571111808
LZ_CPS,2017,08,28.137567204301074,16.64,90.66,11.296724158422814,0.3382591085644084
LZ_CPS,2017,09,25.136652777777783,8.6,63.5,8.524027533209788,0.29879453480162554
LZ_CPS,2017,10,25.275954301075267,4.53,107.6,11.067209878064245,0.3646552302450875
LZ_CPS,2017,11,23.57256944444444,4.01,90.5,8.736653333481913,0.3455670742866028
LZ_CPS,2017,12,22.048373655913977,5.38,102.48,6.837747294597057,0.26882910449889125
LZ_CPS,2018,01,41.312876344086014,6.06,1708.38,91.99257259535398,0.5828405001745348
LZ_CPS,2018,02,22.51739583333333,4.64,74.85,7.725254185112787,0.3171415674077507
LZ_CPS,2018,03,25.289273216689104,8.33,236.9,12.256999463947704,0.3423586659482475
LZ_CPS,2018,04,26.535374999999995,9.16,60.9,8.455876699858672,0.31678733854057495
LZ_CPS,2018,05,36.05559139784947,9.53,531.71,37.301645970556926,0.5254313953193914
LZ_CPS,2018,06,30.727277777777775,16.27,114.42,14.186371060728062,0.3770038430587712
LZ_CPS,2018,07,79.12443548387095,10.09,2059.23,232.9576685417034,0.8842130302670355
LZ_CPS,2018,08,31.865685483870973,15.14,149.75,18.407107090852417,0.4458503833734906
LZ_CPS,2018,09,27.51298611111112,15.22,89.04,10.398470471661467,0.3215816762781667
LZ_CPS,2018,10,31.635967741935485,16.83,97.46,11.247464610562194,0.3070002485245063
LZ_CPS,2018,11,32.04120833333333,10.5,109.16,12.32458975886296,0.33294226372227087
LZ_CPS,2018,12,30.309220430107533,6.4,119.92,10.454818175329747,0.328110515064173
LZ_CPS,2019,01,26.79833333333333,10.55,82.89,8.149951236618797,0.26640416509075454
LZ_CPS,2019,02,24.11011904761905,6.02,86.42,9.27527395769405,0.3576921640082482
LZ_CPS,2019,03,29.35169582772544,6.47,725.84,38.721713158079325,0.48171420020953065
